"","subject","experiment","time","wheel","wheelabs","wheelpos","absdist","absspeed","posdist","posspeed","bothdist","dirspeed","absspeedf","posspeedf","dirspeedf"
"174","Sample","Hab",17400,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.98720703125,1.98720703125,1.98720703125
"176","Sample","Hab",17600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,1.98720703125,1.98720703125,1.98720703125
"178","Sample","Hab",17800,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,3.31201171875,3.31201171875,3.31201171875
"180","Sample","Hab",18000,14,14,14,0.92736328125,4.63681640625,0.92736328125,4.63681640625,0.92736328125,4.63681640625,3.643212890625,3.643212890625,3.643212890625
"182","Sample","Hab",18200,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,4.63681640625,4.63681640625,4.63681640625
"184","Sample","Hab",18400,17,17,17,1.126083984375,5.630419921875,1.126083984375,5.630419921875,1.126083984375,5.630419921875,4.63681640625,4.63681640625,4.63681640625
"186","Sample","Hab",18600,15,15,15,0.993603515625,4.968017578125,0.993603515625,4.968017578125,0.993603515625,4.968017578125,4.305615234375,4.305615234375,4.305615234375
"188","Sample","Hab",18800,13,13,13,0.861123046875,4.305615234375,0.861123046875,4.305615234375,0.861123046875,4.305615234375,4.305615234375,4.305615234375,4.305615234375
"190","Sample","Hab",19000,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,3.31201171875,3.31201171875,3.31201171875
"192","Sample","Hab",19200,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,3.31201171875,3.31201171875,3.31201171875
"194","Sample","Hab",19400,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,1.3248046875,1.3248046875,1.3248046875
"196","Sample","Hab",19600,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,1.98720703125,1.98720703125,1.98720703125
"198","Sample","Hab",19800,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.98720703125,1.98720703125,1.98720703125
"200","Sample","Hab",20000,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.3248046875,1.3248046875,1.3248046875
"202","Sample","Hab",20200,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,1.3248046875,1.3248046875,1.3248046875
"204","Sample","Hab",20400,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,1.3248046875,1.3248046875,1.3248046875
"206","Sample","Hab",20600,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.3248046875,1.3248046875,1.3248046875
"208","Sample","Hab",20800,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.3248046875,1.3248046875,1.3248046875
"210","Sample","Hab",21000,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,1.3248046875,1.3248046875,1.3248046875
"212","Sample","Hab",21200,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,1.98720703125,1.98720703125,1.98720703125
"214","Sample","Hab",21400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,1.98720703125,1.98720703125,1.98720703125
"216","Sample","Hab",21600,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.3248046875,1.3248046875,1.3248046875
"218","Sample","Hab",21800,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.3248046875,1.3248046875,1.3248046875
"220","Sample","Hab",22000,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.3248046875,1.3248046875,1.3248046875
"222","Sample","Hab",22200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"224","Sample","Hab",22400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"226","Sample","Hab",22600,0,0,0,0,0,0,0,0,0,0,0,0
"228","Sample","Hab",22800,0,0,0,0,0,0,0,0,0,0,0,0
"230","Sample","Hab",23000,0,0,0,0,0,0,0,0,0,0,0,0
"232","Sample","Hab",23200,0,0,0,0,0,0,0,0,0,0,0,0
"234","Sample","Hab",23400,0,0,0,0,0,0,0,0,0,0,0,0
"236","Sample","Hab",23600,0,0,0,0,0,0,0,0,0,0,0,0
"238","Sample","Hab",23800,0,0,0,0,0,0,0,0,0,0,0,0
"240","Sample","Hab",24000,0,0,0,0,0,0,0,0,0,0,0,0
"242","Sample","Hab",24200,0,0,0,0,0,0,0,0,0,0,0,0
"244","Sample","Hab",24400,0,0,0,0,0,0,0,0,0,0,0,0
"246","Sample","Hab",24600,0,0,0,0,0,0,0,0,0,0,0,0
"248","Sample","Hab",24800,0,0,0,0,0,0,0,0,0,0,0,0
"250","Sample","Hab",25000,0,0,0,0,0,0,0,0,0,0,0,0
"252","Sample","Hab",25200,0,0,0,0,0,0,0,0,0,0,0,0
"254","Sample","Hab",25400,0,0,0,0,0,0,0,0,0,0,0,0
"256","Sample","Hab",25600,0,0,0,0,0,0,0,0,0,0,0,0
"258","Sample","Hab",25800,0,0,0,0,0,0,0,0,0,0,0,0
"260","Sample","Hab",26000,0,0,0,0,0,0,0,0,0,0,0,0
"262","Sample","Hab",26200,0,0,0,0,0,0,0,0,0,0,0,0
"264","Sample","Hab",26400,0,0,0,0,0,0,0,0,0,0,0,0
"266","Sample","Hab",26600,0,0,0,0,0,0,0,0,0,0,0,0
"268","Sample","Hab",26800,0,0,0,0,0,0,0,0,0,0,0,0
"270","Sample","Hab",27000,0,0,0,0,0,0,0,0,0,0,0,0
"272","Sample","Hab",27200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"274","Sample","Hab",27400,0,0,0,0,0,0,0,0,0,0.331201171875,0.331201171875,0.331201171875
"276","Sample","Hab",27600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"278","Sample","Hab",27800,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,1.3248046875,1.3248046875,1.3248046875
"280","Sample","Hab",28000,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,1.3248046875,1.3248046875,1.3248046875
"282","Sample","Hab",28200,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.98720703125,1.98720703125,1.98720703125
"284","Sample","Hab",28400,0,0,0,0,0,0,0,0,0,1.3248046875,1.3248046875,1.3248046875
"286","Sample","Hab",28600,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.331201171875,0.331201171875,0.331201171875
"288","Sample","Hab",28800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"290","Sample","Hab",29000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"292","Sample","Hab",29200,0,0,0,0,0,0,0,0,0,0,0,0
"294","Sample","Hab",29400,0,0,0,0,0,0,0,0,0,0,0,0
"296","Sample","Hab",29600,0,0,0,0,0,0,0,0,0,0,0,0
"298","Sample","Hab",29800,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.318408203125,2.318408203125,2.318408203125
"300","Sample","Hab",30000,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.649609375,2.649609375,2.649609375
"302","Sample","Hab",30200,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.980810546875,2.980810546875,2.980810546875
"304","Sample","Hab",30400,15,15,15,0.993603515625,4.968017578125,0.993603515625,4.968017578125,0.993603515625,4.968017578125,4.305615234375,4.305615234375,4.305615234375
"306","Sample","Hab",30600,14,14,14,0.92736328125,4.63681640625,0.92736328125,4.63681640625,0.92736328125,4.63681640625,4.305615234375,4.305615234375,4.305615234375
"308","Sample","Hab",30800,13,13,13,0.861123046875,4.305615234375,0.861123046875,4.305615234375,0.861123046875,4.305615234375,4.305615234375,4.305615234375,4.305615234375
"310","Sample","Hab",31000,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.649609375,2.649609375,2.649609375
"312","Sample","Hab",31200,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.98720703125,1.98720703125,1.98720703125
"314","Sample","Hab",31400,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,1.3248046875,1.3248046875,1.3248046875
"316","Sample","Hab",31600,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.993603515625,0.993603515625,0.993603515625
"318","Sample","Hab",31800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.993603515625,0.993603515625,0.993603515625
"320","Sample","Hab",32000,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.993603515625,0.993603515625,0.993603515625
"322","Sample","Hab",32200,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.993603515625,0.993603515625,0.993603515625
"324","Sample","Hab",32400,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.993603515625,0.993603515625,0.993603515625
"326","Sample","Hab",32600,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.66240234375,0.66240234375,0.66240234375
"328","Sample","Hab",32800,0,0,0,0,0,0,0,0,0,0,0,0
"330","Sample","Hab",33000,0,0,0,0,0,0,0,0,0,0,0,0
"332","Sample","Hab",33200,0,0,0,0,0,0,0,0,0,0,0,0
"334","Sample","Hab",33400,0,0,0,0,0,0,0,0,0,0,0,0
"336","Sample","Hab",33600,0,0,0,0,0,0,0,0,0,0,0,0
"338","Sample","Hab",33800,0,0,0,0,0,0,0,0,0,0,0,0
"340","Sample","Hab",34000,0,0,0,0,0,0,0,0,0,0,0,0
"342","Sample","Hab",34200,0,0,0,0,0,0,0,0,0,0,0,0
"344","Sample","Hab",34400,0,0,0,0,0,0,0,0,0,0,0,0
"346","Sample","Hab",34600,0,0,0,0,0,0,0,0,0,0,0,0
"348","Sample","Hab",34800,0,0,0,0,0,0,0,0,0,0,0,0
"350","Sample","Hab",35000,0,0,0,0,0,0,0,0,0,0,0,0
"352","Sample","Hab",35200,0,0,0,0,0,0,0,0,0,0,0,0
"354","Sample","Hab",35400,0,0,0,0,0,0,0,0,0,0,0,0
"356","Sample","Hab",35600,0,0,0,0,0,0,0,0,0,0,0,0
"358","Sample","Hab",35800,0,0,0,0,0,0,0,0,0,0,0,0
"360","Sample","Hab",36000,0,0,0,0,0,0,0,0,0,0,0,0
"362","Sample","Hab",36200,0,0,0,0,0,0,0,0,0,0,0,0
"364","Sample","Hab",36400,0,0,0,0,0,0,0,0,0,0,0,0
"366","Sample","Hab",36600,0,0,0,0,0,0,0,0,0,0,0,0
"368","Sample","Hab",36800,0,0,0,0,0,0,0,0,0,0,0,0
"370","Sample","Hab",37000,0,0,0,0,0,0,0,0,0,0,0,0
"372","Sample","Hab",37200,0,0,0,0,0,0,0,0,0,0,0,0
"374","Sample","Hab",37400,0,0,0,0,0,0,0,0,0,0,0,0
"376","Sample","Hab",37600,0,0,0,0,0,0,0,0,0,0,0,0
"378","Sample","Hab",37800,0,0,0,0,0,0,0,0,0,0,0,0
"380","Sample","Hab",38000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"382","Sample","Hab",38200,0,0,0,0,0,0,0,0,0,0.331201171875,0,0
"384","Sample","Hab",38400,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"386","Sample","Hab",38600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"388","Sample","Hab",38800,0,0,0,0,0,0,0,0,0,0.331201171875,0.331201171875,0.331201171875
"390","Sample","Hab",39000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"392","Sample","Hab",39200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"394","Sample","Hab",39400,13,13,13,0.861123046875,4.305615234375,0.861123046875,4.305615234375,0.861123046875,4.305615234375,3.31201171875,3.31201171875,3.31201171875
"396","Sample","Hab",39600,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"398","Sample","Hab",39800,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"400","Sample","Hab",40000,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"402","Sample","Hab",40200,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.649609375,2.649609375,2.649609375
"404","Sample","Hab",40400,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,2.649609375,2.649609375,2.649609375
"406","Sample","Hab",40600,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.649609375,2.649609375,2.649609375
"408","Sample","Hab",40800,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,3.643212890625,3.643212890625,3.643212890625
"410","Sample","Hab",41000,15,15,15,0.993603515625,4.968017578125,0.993603515625,4.968017578125,0.993603515625,4.968017578125,4.968017578125,4.968017578125,4.968017578125
"412","Sample","Hab",41200,17,17,17,1.126083984375,5.630419921875,1.126083984375,5.630419921875,1.126083984375,5.630419921875,4.968017578125,4.968017578125,4.968017578125
"414","Sample","Hab",41400,17,17,17,1.126083984375,5.630419921875,1.126083984375,5.630419921875,1.126083984375,5.630419921875,4.968017578125,4.968017578125,4.968017578125
"416","Sample","Hab",41600,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,3.31201171875,3.31201171875,3.31201171875
"418","Sample","Hab",41800,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.66240234375,0.66240234375,0.66240234375
"420","Sample","Hab",42000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"422","Sample","Hab",42200,0,0,0,0,0,0,0,0,0,0,0,0
"424","Sample","Hab",42400,0,0,0,0,0,0,0,0,0,0,0,0
"426","Sample","Hab",42600,0,0,0,0,0,0,0,0,0,0,0,0
"428","Sample","Hab",42800,0,0,0,0,0,0,0,0,0,0,0,0
"430","Sample","Hab",43000,0,0,0,0,0,0,0,0,0,0,0,0
"432","Sample","Hab",43200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"434","Sample","Hab",43400,0,0,0,0,0,0,0,0,0,0,0,0
"436","Sample","Hab",43600,0,0,0,0,0,0,0,0,0,0,0,0
"438","Sample","Hab",43800,0,0,0,0,0,0,0,0,0,0,0,0
"440","Sample","Hab",44000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0,0,0
"442","Sample","Hab",44200,0,0,0,0,0,0,0,0,0,0,0,0
"444","Sample","Hab",44400,0,0,0,0,0,0,0,0,0,0,0,0
"446","Sample","Hab",44600,0,0,0,0,0,0,0,0,0,0,0,0
"448","Sample","Hab",44800,0,0,0,0,0,0,0,0,0,0,0,0
"450","Sample","Hab",45000,0,0,0,0,0,0,0,0,0,0,0,0
"452","Sample","Hab",45200,0,0,0,0,0,0,0,0,0,0,0,0
"454","Sample","Hab",45400,0,0,0,0,0,0,0,0,0,0,0,0
"456","Sample","Hab",45600,0,0,0,0,0,0,0,0,0,0,0,0
"458","Sample","Hab",45800,0,0,0,0,0,0,0,0,0,0,0,0
"460","Sample","Hab",46000,0,0,0,0,0,0,0,0,0,0,0,0
"462","Sample","Hab",46200,0,0,0,0,0,0,0,0,0,0,0,0
"464","Sample","Hab",46400,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.993603515625,0.993603515625,0.993603515625
"466","Sample","Hab",46600,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.993603515625,0.993603515625,0.993603515625
"468","Sample","Hab",46800,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,1.98720703125,1.98720703125,1.98720703125
"470","Sample","Hab",47000,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,2.318408203125,2.318408203125,2.318408203125
"472","Sample","Hab",47200,13,13,13,0.861123046875,4.305615234375,0.861123046875,4.305615234375,0.861123046875,4.305615234375,2.318408203125,2.318408203125,2.318408203125
"474","Sample","Hab",47400,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.980810546875,2.980810546875,2.980810546875
"476","Sample","Hab",47600,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,2.980810546875,2.980810546875,2.980810546875
"478","Sample","Hab",47800,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.318408203125,2.318408203125,2.318408203125
"480","Sample","Hab",48000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.993603515625,0.993603515625,0.993603515625
"482","Sample","Hab",48200,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"484","Sample","Hab",48400,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.331201171875,0.331201171875,0.331201171875
"486","Sample","Hab",48600,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"488","Sample","Hab",48800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"490","Sample","Hab",49000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"492","Sample","Hab",49200,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"494","Sample","Hab",49400,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,1.98720703125,1.98720703125,1.98720703125
"496","Sample","Hab",49600,6,6,6,0.39744140625,1.98720703125,0.39744140625,1.98720703125,0.39744140625,1.98720703125,2.980810546875,2.980810546875,2.980810546875
"498","Sample","Hab",49800,14,14,14,0.92736328125,4.63681640625,0.92736328125,4.63681640625,0.92736328125,4.63681640625,3.643212890625,3.643212890625,3.643212890625
"500","Sample","Hab",50000,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,3.643212890625,3.643212890625,3.643212890625
"502","Sample","Hab",50200,12,12,12,0.7948828125,3.9744140625,0.7948828125,3.9744140625,0.7948828125,3.9744140625,3.643212890625,3.643212890625,3.643212890625
"504","Sample","Hab",50400,9,9,9,0.596162109375,2.980810546875,0.596162109375,2.980810546875,0.596162109375,2.980810546875,2.980810546875,2.980810546875,2.980810546875
"506","Sample","Hab",50600,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.66240234375,0.66240234375,0.66240234375
"508","Sample","Hab",50800,0,0,0,0,0,0,0,0,0,0.331201171875,0.331201171875,0.331201171875
"510","Sample","Hab",51000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"512","Sample","Hab",51200,0,0,0,0,0,0,0,0,0,0,0,0
"514","Sample","Hab",51400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"516","Sample","Hab",51600,0,0,0,0,0,0,0,0,0,0,0,0
"518","Sample","Hab",51800,0,0,0,0,0,0,0,0,0,0,0,0
"520","Sample","Hab",52000,0,0,0,0,0,0,0,0,0,0,0,0
"522","Sample","Hab",52200,0,0,0,0,0,0,0,0,0,0,0,0
"524","Sample","Hab",52400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"526","Sample","Hab",52600,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0,0,0
"528","Sample","Hab",52800,0,0,0,0,0,0,0,0,0,0,0,0
"530","Sample","Hab",53000,0,0,0,0,0,0,0,0,0,0,0,0
"532","Sample","Hab",53200,0,0,0,0,0,0,0,0,0,0,0,0
"534","Sample","Hab",53400,0,0,0,0,0,0,0,0,0,0,0,0
"536","Sample","Hab",53600,0,0,0,0,0,0,0,0,0,0,0,0
"538","Sample","Hab",53800,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,2.318408203125,2.318408203125,2.318408203125
"540","Sample","Hab",54000,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,3.643212890625,3.643212890625,3.643212890625
"542","Sample","Hab",54200,11,11,11,0.728642578125,3.643212890625,0.728642578125,3.643212890625,0.728642578125,3.643212890625,3.643212890625,3.643212890625,3.643212890625
"544","Sample","Hab",54400,14,14,14,0.92736328125,4.63681640625,0.92736328125,4.63681640625,0.92736328125,4.63681640625,3.643212890625,3.643212890625,3.643212890625
"546","Sample","Hab",54600,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,3.31201171875,3.31201171875,3.31201171875
"548","Sample","Hab",54800,10,10,10,0.66240234375,3.31201171875,0.66240234375,3.31201171875,0.66240234375,3.31201171875,2.649609375,2.649609375,2.649609375
"550","Sample","Hab",55000,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,2.649609375,2.649609375,2.649609375
"552","Sample","Hab",55200,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,2.318408203125,2.318408203125,2.318408203125
"554","Sample","Hab",55400,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,1.656005859375,1.656005859375,1.656005859375
"556","Sample","Hab",55600,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,1.656005859375,1.656005859375,1.656005859375
"558","Sample","Hab",55800,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,2.318408203125,2.318408203125,2.318408203125
"560","Sample","Hab",56000,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,1.656005859375,1.656005859375,1.656005859375
"562","Sample","Hab",56200,8,8,8,0.529921875,2.649609375,0.529921875,2.649609375,0.529921875,2.649609375,1.656005859375,1.656005859375,1.656005859375
"564","Sample","Hab",56400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,1.656005859375,1.656005859375,1.656005859375
"566","Sample","Hab",56600,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,1.3248046875,1.3248046875,1.3248046875
"568","Sample","Hab",56800,5,5,5,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.331201171875,1.656005859375,0.66240234375,0.66240234375,0.66240234375
"570","Sample","Hab",57000,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,1.3248046875,1.3248046875,1.3248046875
"572","Sample","Hab",57200,2,2,2,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.13248046875,0.66240234375,0.66240234375,0.66240234375,0.66240234375
"574","Sample","Hab",57400,4,4,4,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.2649609375,1.3248046875,0.66240234375,0.331201171875,0.331201171875
"576","Sample","Hab",57600,-2,2,0,0.13248046875,0.66240234375,0,0,-0.13248046875,-0.66240234375,0.66240234375,0.331201171875,0.331201171875
"578","Sample","Hab",57800,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0.331201171875,0.331201171875
"580","Sample","Hab",58000,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0,0
"582","Sample","Hab",58200,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"584","Sample","Hab",58400,0,0,0,0,0,0,0,0,0,0,0,0
"586","Sample","Hab",58600,0,0,0,0,0,0,0,0,0,0,0,0
"588","Sample","Hab",58800,0,0,0,0,0,0,0,0,0,0,0,0
"590","Sample","Hab",59000,0,0,0,0,0,0,0,0,0,0,0,0
"592","Sample","Hab",59200,0,0,0,0,0,0,0,0,0,0,0,0
"594","Sample","Hab",59400,0,0,0,0,0,0,0,0,0,0,0,0
"596","Sample","Hab",59600,0,0,0,0,0,0,0,0,0,0,0,0
"598","Sample","Hab",59800,0,0,0,0,0,0,0,0,0,0,0,0
"600","Sample","Hab",60000,0,0,0,0,0,0,0,0,0,0,0,0
"602","Sample","Hab",60200,0,0,0,0,0,0,0,0,0,0,0,0
"604","Sample","Hab",60400,0,0,0,0,0,0,0,0,0,0,0,0
"606","Sample","Hab",60600,0,0,0,0,0,0,0,0,0,0,0,0
"608","Sample","Hab",60800,0,0,0,0,0,0,0,0,0,0,0,0
"610","Sample","Hab",61000,0,0,0,0,0,0,0,0,0,0,0,0
"612","Sample","Hab",61200,0,0,0,0,0,0,0,0,0,0,0,0
"614","Sample","Hab",61400,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.331201171875,0,0
"616","Sample","Hab",61600,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.331201171875,0.331201171875,0.331201171875
"618","Sample","Hab",61800,-1,1,0,0.066240234375,0.331201171875,0,0,-0.066240234375,-0.331201171875,0.331201171875,0.331201171875,0.331201171875
"620","Sample","Hab",62000,1,1,1,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.066240234375,0.331201171875,0.993603515625,0.993603515625,0.993603515625
"622","Sample","Hab",62200,3,3,3,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.198720703125,0.993603515625,0.993603515625,0.993603515625,0.993603515625
"624","Sample","Hab",62400,7,7,7,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.463681640625,2.318408203125,0.993603515625,0.993603515625,0.993603515625
